fibre,rating,price_per_unit,fat,carbohydrates,starch,protein,unit,product_origin,energy_kj,total_sugars,salt,item_code,url,name,reviews,energy_kcal,saturates
,4.2222,£1.75/unit,,,,,unit,Produced in United Kingdom. Produced using British pork,,,,6872075,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-british-thick-cut-cooked-ham--be-good-to-yourself-80g,"Sainsbury's Cooked Ham Thick Cut, Be Good To Yourself 80g",18,,
,5.0,£2.50/unit,,,,,unit,,,,,7642483,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-cooked-ham-240g,Sainsbury's Cooked Ham Slices x14 240g,6,,
,3.0,£2.00/unit,,,,,unit,Produced in United Kingdom; Produced using British pork,,,,1137361,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-smoked-bacon--crispy-%28pre-cooked%29-55g,Sainsbury's British Smoked Cooked Crispy Bacon 50g,14,,
,3.8571,£2.70/unit,,,,,unit,Produced in United Kingdom; Produced from British pork,,,,7554833,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-breaded-air-dried-ham-finely-sliced--taste-the-difference-120g,"Sainsbury's Breaded Ham Air Dried Finely Sliced, Taste the Difference 120g",7,,
,4.5,£1.75/unit,,,,,unit,Produced in United Kingdom. Produced from British pork,,,,7103161,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-british-smoked-ham-120g,Sainsbury's British Smoked Ham Slices x7 120g,2,,
,3.875,£2.70/unit,,,,,unit,Produced in United Kingdom; Produced from British pork,,,,7555040,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-oak-smoked-air-dried-ham-finely-sliced--taste-the-difference-120g,"Sainsbury's Smoked Oak Ham Air Dried Finely Sliced, Taste the Difference 120g",8,,
,5.0,£2.50/unit,,,,,unit,Produced in Italy; Produced using Italian Pork,,,,7657263,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-parma-ham-aged-16-months-80g,Sainsbury's Italian Parma Ham Slices x6 80g,1,,
,2.0,£2.00/unit,,,,,unit,Produced in United Kingdom; Produced from British pork,,,,7135624,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-british-wafer-thin-cooked-ham-450g,Sainsbury's British Cooked Ham Wafer Thin Sliced 400g,4,,
,3.625,£2.00/unit,,,,,unit,Produced in United Kingdom; Produced using British Pork,,,,7732081,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-breaded-yorkshire-ham--taste-the-difference-120g-7732081-p-44,"Sainsbury's Breaded Yorkshire Ham, Taste the Difference 120g",8,,
,3.0,£2.70/unit,,,,,unit,Produced in United Kingdom; Produced from British pork,,,,7554899,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-breaded-air-dried-lean-ham--taste-the-difference-120g,"Sainsbury's Breaded Ham Air Dried Lean, Taste the Difference 120g",5,,
,3.2308,£1.45/unit,,,,,unit,,,,,7727453,https://www.sainsburys.co.uk/shop/gb/groceries/ham/premier-deli-breaded-ham-250g,Premier Deli Breaded Ham 300g,13,,
,2.5,£2.50/unit,,,,,unit,Produced in United Kingdom; Produced from British Pork,,,,7642487,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-honey-roast-ham-240g,Sainsbury's Honey Roast British Ham Slices x14 240g,2,,
,3.5,£1.75/unit,,,,,unit,Produced in United Kingdom. Produced using British pork,,,,6868757,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-british-breaded-ham--be-good-to-yourself-100g,"Sainsbury's Breaded Ham, Be Good To Yourself 100g",2,,
,2.6667,£1.75/unit,,,,,unit,Produced in United Kingdom. Produced using British Pork,,,,7103168,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-british-peppered-ham-120g,Sainsbury's British Peppered Ham Slices x7 120g,3,,
,4.6,£1.60/unit,,,,,unit,Produced in United Kingdom; Produced from British pork,,,,6322917,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-british-wafer-thin-ham--basics-400g,"Sainsbury's Ham Wafer Thin Sliced, Basics 400g",5,,
,3.25,£3.50/unit,,,,,unit,Produced in United Kingdom. Produced using British Pork,,,,7642186,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-breaded-ham-family-size-375g,Sainsbury's Breaded Carvery Ham Slices x12 375g,4,,
,4.9231,£1.00/unit,,,,,unit,Produced in United Kingdom; Produced from British pork,,,,1085570,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-liver-sausage-slices-125g,Sainsbury's Liver Sausage Slices 125g,13,,
,3.3333,£0.80/unit,,,,,unit,Produced in United Kingdom; Produced from British pork,,,,7135645,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-british-smoked-ham-slices-125g,Sainsbury's British Smoked Ham Slices x10 115g,3,,
,3.5,£3.00/unit,,,,,unit,,,,,7396055,https://www.sainsburys.co.uk/shop/gb/groceries/ham/montorsi-negroni-12-month-parma-ham-70g,Montorsi Negroni 13 Month Parma Ham 70g,2,,
,4.25,£1.75/unit,,,,,unit,,,,,6868760,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-finely-sliced-ham--be-good-to-yourself-100g,"Sainsbury's Ham Finely Sliced, Be Good To Yourself 100g",4,,
,3.0,£1.75/unit,,,,,unit,Produced in United Kingdom. Produced from British pork,,,,7636176,https://www.sainsburys.co.uk/shop/gb/groceries/ham/sainsburys-breaded-thick-cut-ham-120g,Sainsbury's Breaded Thick Cut Ham Slices x4 120g,10,,
,3.4,£2.00/unit,,,,,unit,,,,,7317686,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-spicy-chorizo-ring-225g,Sainsbury's Spanish Chorizo Ring 225g,30,,
,2.8,£2.50/unit,,,,,unit,"Produced in Italy; Packed in Italy; Produced using Dutch, Italian",,,,6615163,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-italian-cubetti-di-pancetta-206g,Sainsbury's Italian Cubetti Di Pancetta 206g,15,,
,3.8571,£1.25/unit,,,,,unit,Produced in Italy; Packed in Italy; Produced using Italian pork,,,,6844353,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-italian-milano-salami-slices-86g,Sainsbury's Italian Milano Salami Slices 86g,7,,
,4.7222,£1.75/unit,,,,,unit,Produced in Germany. Produced from German Pork,,,,7657354,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-german-brunswick-ham-wafer-thin-slices-x10-125g,Sainsbury's German Brunswick Ham Wafer Thin Slices x10 125g,18,,
,4.4,£1.75/unit,,,,,unit,"Produced in Germany, Packed in Germany. Produced from German Pork",,,,7317022,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-brunswick-ham-100g,Sainsbury's German Brunswick Ham Slices x5 100g,20,,
,4.4,£1.50/unit,,,,,unit,Produced in Germany. Produced using German Pork,,,,6341763,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-german-salami-150g,Sainsbury's German Salami Slices 150g,5,,
,4.6667,£1.35/unit,,,,,unit,Produced in Spain; Produced from Spanish Pork,,,,7316225,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-spanish-chorizo-180g,Sainsbury's Spanish Chorizo Slices 180g,3,,
,4.25,£1.25/unit,,,,,unit,Produced in Italy; Packed in Italy; Produced using Dutch pork,,,,6030607,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-italian-prosciutto-crudo-slices-70g,Sainsbury's Italian Prosciutto Crudo Slices 70g,4,,
,5.0,£2.50/unit,,,,,unit,Produced in Spain; Packed in Spain; Produced from Spanish Pork,,,,6562286,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-diced-chorizo-150g,Sainsbury's Spanish Diced Chorizo 150g,2,,
,4.0,£1.00/unit,,,,,unit,"Produced in Italy, Packed in United Kingdom. Produced using Italian pork",,,,7315676,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-milano-salami-43g,Sainsbury's Italian Milano Salami Slices 43g,1,,
,3.6667,£1.50/unit,,,,,unit,Produced in Spain; Packed in Spain; Produced from Spanish Pork,,,,7317034,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-serrano-ham-70g,Sainsbury's Spanish Serrano Ham Slices 70g,6,,
,3.5,£1.00/unit,,,,,unit,Produced in Spain; Produced from Spanish Pork,,,,7316254,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-spanish-chorizo-70g,Sainsbury's Spanish Chorizo Slices 70g,4,,
,2.5,£1.50/unit,,,,,unit,Produced in Italy; Packed in Italy; Produced using Italian pork,,,,1248692,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-simply-italian-pepperoni-100g,Sainsbury's Italian Pepperoni 100g,6,,
,5.0,£2.50/unit,,,,,unit,Produced in Italy; Produced using Italian Pork,,,,7657263,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-parma-ham-aged-16-months-80g,Sainsbury's Italian Parma Ham Slices x6 80g,1,,
,3.75,£3.00/unit,,,,,unit,"Produced in Italy; Packed in Italy, United Kingdom; Produced using Dutch pork (crudo), Italian meat (napoli), Italian or Dutch Pork, Italian pork (milano), Italian pork (napoli)",,,,7657423,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-crudo-antipasti-selection-120g,Sainsbury's Italian Antipasto Selection 120g,4,,
,4.8571,£1.85/unit,,,,,unit,Produced in Italy; Packed in Italy; Produced using Italian or Dutch pork,,,,6427548,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-italian-smoked-pancetta-105g,Sainsbury's Italian Smoked Pancetta 105g,7,,
,3.5,£2.00/unit,,,,,unit,Packed in Italy; Produced using Italian or Dutch pork,,,,7657380,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-smoked-cubetti-di-pancetta-160g,Sainsbury's Smoked Cubetti Di Pancetta 160g,6,,
,3.0769,£1.00/unit,,,,,unit,"Produced in Germany, Packed in Germany. Produced from German pork",,,,7316999,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-german-sausage-selection-slices-100g,Sainsbury's German Sausage Selection Slices x30 100g,13,,
,3.5,£3.00/unit,,,,,unit,,,,,7396055,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/montorsi-negroni-12-month-parma-ham-70g,Montorsi Negroni 13 Month Parma Ham 70g,2,,
,5.0,£1.50/unit,,,,,unit,"Produced in Germany, Packed in Germany. Produced using German Pork",,,,7316215,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-german-pepper-salami-slices-140g,Sainsbury's German Black Pepper Salami Slices 140g,4,,
,5.0,£3.00/unit,,,,,unit,Produced in Spain; Produced from Spanish Pork,,,,6995171,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-mini-cooking-chorizo-250g,Sainsbury's Spanish Mini Cooking Chorizo x12 250g,11,,
,0.0,£1.00/unit,,,,,unit,Produced in Italy; Packed in United Kingdom; Produced using Italian pork,,,,7528435,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-pepperoni-sampling-pack-42g,Sainsbury's Pepperoni Sampling Pack 42g,0,,
,3.5,£3.50/unit,,,,,unit,"Produced in Italy, Packed in Italy. Produced from Italian Pork",,,,7660803,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-italian-parma-ham-24-month-matured--taste-the-difference-70g,"Sainsbury's Italian Parma Ham 24 Month Matured, Taste the Difference 70g",2,,
,5.0,£3.00/unit,,,,,unit,Produced in Italy; Produced using dutch pork,,,,7657166,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-prosciutto-di-speck--taste-the-difference-80g,"Sainsbury's Italian Prosciutto Di Speck, Taste the Difference 80g",5,,
,0.0,£4.00/unit,,,,,unit,Produced in Italy; Produced using Italian Pork,,,,7657250,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-parma-ham-family-pack-133g,Sainsbury's Italian Parma Ham Slices x10 133g,0,,
,5.0,£1.50/unit,,,,,unit,Produced in Germany. Produced from German pork,,,,7316195,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-german-salami-selection-slices-100g,Sainsbury's German Salami Selection Slices x30 100g,2,,
,0.0,£2.00/unit,,,,,unit,"Produced in Italy, Packed in United Kingdom. Produced using Dutch pork (Prosciutto crudo produced using...)",,,,7497447,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-italian-antipasto-selection-62g,Sainsbury's Italian Antipasto Selection 62g,0,,
,3.0,£3.50/unit,,,,,unit,Produced in Italy; Produced using Italian pork,,,,7657459,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-antipasti-selection--taste-the-difference-105g,"Sainsbury's Italian Antipasto Selection, Taste the Difference 105g",2,,
,3.25,£3.00/unit,,,,,unit,Produced in Spain,,,,6806476,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-spanish-selection-120g,Sainsbury's Spanish Tapas Selection 120g,4,,
,4.75,£3.00/unit,,,,,unit,Produced in Italy; Packed in United Kingdom; Produced using Brazilian or Uruguayan beef,,,,7320597,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-bresaola--taste-the-difference-80g,"Sainsbury's Italian Bresaola, Taste the Difference 80g",4,,
,4.5714,£1.00/unit,,,,,unit,,,,,7245779,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/morliny-sliced-sopocka-loin-80g,Morliny Sliced Sopocka Loin 100g,7,,
,4.8,£3.00/unit,,,,,unit,Produced in Italy; Packed in Italy; Produced from Italian pork,,,,7657472,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-mortadella-bologna-igp--taste-the-difference-130g,"Sainsbury's Italian Mortadella, Taste the Difference 130g",5,,
,4.2857,£1.85/unit,,,,,unit,Produced in Italy; Packed in Italy; Produced using Italian Pork,,,,7318884,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-simply-italian-ham-with-herbs-100g,Sainsbury's Italian Prosciutto Cotto Slices x4 100g,7,,
,4.875,£3.00/unit,,,,,unit,Produced in Italy; Produced from Italian pork,,,,7660814,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/sainsburys-prosciutto-cotto--taste-the-difference-120g,"Sainsbury's Italian Prosciutto Cotto Di Vignola, Taste the Difference 120g",8,,
,5.0,£1.00/unit,,,,,unit,,,,,7245790,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/morliny-wiejska-sausage-80g,Morliny Wiejska Sausage 100g,3,,
,4.4444,£1.50/unit,,,,,unit,,,,,7387722,https://www.sainsburys.co.uk/shop/gb/groceries/continental-meats---salami/pick-hungarian-snack-salami-sticks-100g,Pick Hungarian Snack Salami Sticks 100g,9,,
,3.4444,£2.70/unit,,,,,unit,Produced in United Kingdom; Produced from British Chicken,,,,7554737,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-butter-roast-chicken--taste-the-difference-120g,"Sainsbury's Cooked Chicken Slices Butter Roast, Taste the Difference 120g",9,,
,2.6364,£1.75/unit,,,,,unit,Produced in United Kingdom; Produced from British Chicken,,,,7103990,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-roast-chicken-135g,Sainsbury's British Roast Chicken Breast Slices x7 135g,11,,
,2.6667,£0.80/unit,,,,,unit,Produced in United Kingdom; Produced from British Chicken,,,,7135489,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-cooked-chicken-slices-125g,Sainsbury's British Cooked Chicken Slices 115g,3,,
,4.0,£3.50/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,1081213,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-cooked-roast-chicken-fillets-x2-240g,Sainsbury's Cooked Roast Chicken Breast Fillets x2 240g,10,,
,2.3333,£1.00/unit,,,,,unit,,,,,7731508,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/bernard-matthews-chicken-chunks-100g,Bernard Matthews Chicken Chunks 90g,9,,
,4.0,£1.75/unit,,,,,unit,Produced in United Kingdom; Produced using British turkey,,,,7485795,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-roast-turkey-breast-slices-120g,Sainsbury's Roast Turkey Breast Slices x6 120g,5,,
,3.2143,£6.50/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,6029731,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-cooked-boneless-chicken-breasts-x4-480g,Sainsbury's British Roast Boneless Chicken Breasts x4 480g,14,,
,4.0909,£2.70/unit,,,,,unit,Produced in United Kingdom; Produced from British chicken and pork,,,,7554683,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-stuffing-topped-roast-chicken--taste-the-difference-135g,"Sainsbury's Roast Chicken Stuffing Topped, Taste the Difference 135g",11,,
,3.5,£1.00/unit,,,,,unit,,,,,7449928,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/bernard-matthew-roast-turkey-chunks-100g,Bernard Matthews Roast Turkey Chunks 90g,6,,
,5.0,£2.00/unit,,,,,unit,Produced in United Kingdom; Produced from British Chicken,,,,1079081,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-wafer-thin-chicken-slices-400g,Sainsbury's British Cooked Chicken Wafer Thin Sliced 400g,2,,
,0.0,£2.50/unit,,,,,unit,Produced in United Kingdom; Produced using British Chicken,,,,7863309,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-chargrilled-chicken-slices-160g,Sainsbury's Chargrilled Chicken Breast Slices 160g,0,,
,3.2222,£1.75/unit,,,,,unit,,,,,3419731,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/bernard-matthews-turkey-ham-wafer-thin-250g,Bernard Matthews Turkey Ham Wafer Thin 230g,9,,
,3.8,£1.00/unit,,,,,unit,,,,,7546172,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/bernard-matthew-turkey-bbq-chunks-100g,Bernard Matthews Turkey BBQ Chunks 90g,10,,
,2.875,£1.75/unit,,,,,unit,Produced in United Kingdom. Produced from British Chicken,,,,6872116,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-roast-chicken---stuffing--be-good-to-yourself-100g,Sainsbury's Roast Chicken & Stuffing Slices 100g,8,,
,2.4,£2.00/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7861821,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-roast-sliced-chicken-breast-160g,Sainsbury's Roast Sliced Chicken Breast 160g,10,,
,4.6667,£1.00/unit,,,,,unit,,,,,7731506,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/bernard-matthews-chilli-turkey-chunks-100g,Bernard Matthews Turkey Chilli Chunks 90g,3,,
,2.25,£2.50/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7861621,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-tikka-sliced-chicken-breast-160g,Sainsbury's Tikka Sliced Chicken Breast 160g,8,,
,3.6,£2.50/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7861608,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-sweet-chilli-sliced-chicken-breast-160g,Sainsbury's Sweet Chilli Sliced Chicken Breast 160g,5,,
,3.0,£2.50/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7861637,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-sweet---smokey-chicken-breast-160g,Sainsbury's Sweet & Smokey Chicken Breast 160g,3,,
,4.8333,£3.50/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7626240,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-skinless-cooked-chicken-fillet-120g,Sainsbury's Cooked Chicken Breast Fillets x2 200g,6,,
,4.0,£2.50/unit,,,,,unit,Produced in United Kingdom; Produced using British Turkey,,,,7815044,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-roast-turkey-150g,Deli Express Roast Turkey 150g,2,,
,3.0,£0.50/unit,,,,,unit,Produced in United Kingdom; Produced from British Chicken,,,,7808874,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-wafer-thin-cooked-chicken-70g,Sainsbury's Wafer Thin Cooked Chicken 70g,2,,
,3.0,£0.90/unit,,,,,unit,,,,,7728374,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/premier-deli-chicken-100g,Premier Deli Chicken 120g,4,,
,3.4,£3.50/unit,,,,,unit,Produced in United Kingdom; Produced using British Chicken,,,,7863307,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-chargrilled-chicken-slices-300g-7863307-p-44,Sainsbury's Chargrilled Chicken Breast Slices 300g,5,,
,4.0,£3.00/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7862220,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-roast-chicken-drumsticks-500g,Sainsbury's Roast Chicken Drumsticks 500g,5,,
,4.1667,£3.00/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7862246,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-roast-chicken-thighs-500g,Sainsbury's Roast Chicken Thighs 500g,6,,
,4.8333,£5.50/unit,,,,,unit,,,,,7873697,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-roast-whole-chicken-%28approx-900g---1100g%29,Sainsbury's Roast Whole Cooked Chicken (approx. 1kg),12,,
,2.0,£2.25/unit,,,,,unit,Produced in United Kingdom; Produced using British Chicken,,,,7863340,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-firecracker-chicken-slices-160g,Sainsbury's Firecracker Chicken Breast Slices 160g,1,,
,3.6667,£1.75/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7861996,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-curried-coconut---lime-chicken-fillet-120g,Sainsbury's Curried Coconut & Lime Chicken Breast Mini Fillets 120g,3,,
,5.0,£2.50/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7861837,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-bbq-chicken-drumsticks-350g,Sainsbury's BBQ Chicken Drumsticks 350g,2,,
,2.4286,£2.50/unit,,,,,unit,Produced in United Kingdom; Produced using British Chicken,,,,7863314,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-beer-bourbon-bbq-chicken-wings-350g,Sainsbury's Beer Bourbon BBQ Chicken Wings 350g,7,,
,4.2,£2.00/unit,,,,,unit,,,,,7600592,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/volys-smoked-sliced-turkey-rashers-150g,Najma Smoked Sliced Turkey Rashers 150g,5,,
,4.0,£2.00/unit,,,,,unit,Produced in United Kingdom; Produced using British Chicken,,,,7863377,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-firecracker-chicken-mini-fillet-120g,Sainsbury's Firecracker Chicken Breast Mini Fillets 120g,2,,
,3.6667,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British chicken,,,,7862206,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-tikka-chicken-breast-chunks-250g,Sainsbury's Tikka Chicken Breast Chunks 250g,3,,
,3.0,£2.50/unit,,,,,unit,Produced in United Kingdom; Produced using British Chicken,,,,7863332,https://www.sainsburys.co.uk/shop/gb/groceries/cooked-chicken---turkey-314373-44/sainsburys-firecracker-chicken-wings-350g,Sainsbury's Firecracker Chicken Wings 350g,4,,
,0.0,£0.75/unit,,,,,unit,Produced in United Kingdom; Produced from British Chicken,,,,7916565,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1219800&urlRequestType=Base&categoryId=314373&catalogId=10229&langId=44,Sainsbury's Wafer Thin British Chicken Slices 150g,0,,
,4.875,£2.00/unit,,,,,unit,,,,,2319131,https://www.sainsburys.co.uk/shop/gb/groceries/snacking---cooked-sausage-44/herta-frankfurters-x10-350g,Herta Frankfurter Hot Dogs x10 350g,8,,
,4.1667,£2.00/unit,,,,,unit,Produced in United Kingdom; Produced using British Pork,,,,1374230,https://www.sainsburys.co.uk/shop/gb/groceries/snacking---cooked-sausage-44/sainsburys-cocktail-sausages-x40,Sainsbury's Pork Cocktail Sausages x40 400g,6,,
,2.0,£0.75/unit,,,,,unit,Produced in United Kingdom; Produced using British Pork,,,,7552259,https://www.sainsburys.co.uk/shop/gb/groceries/snacking---cooked-sausage-44/sainsburys-cocktail-sausage-snack-bag-x10-70g,Sainsbury's Pork Cocktail Sausages Mini x7 70g,3,,
,4.1667,£2.00/unit,,,,,unit,,,,,3951200,https://www.sainsburys.co.uk/shop/gb/groceries/snacking---cooked-sausage-44/taste-original-mini-chicken-satay-x12,Taste Original Cooked Mini Chicken Satay x12 120g,12,,
,4.5,£2.50/unit,,,,,unit,,,,,6523373,https://www.sainsburys.co.uk/shop/gb/groceries/snacking---cooked-sausage-44/peperami-standard-minis-x10-10g,Peperami Mini Original 10x10g,2,,
,4.3333,£0.70/unit,,,,,unit,,,,,6466558,https://www.sainsburys.co.uk/shop/gb/groceries/snacking---cooked-sausage-44/fridge-raiders-roast-chicken-bites-60g,Fridge Raiders Slow Roasted Flavour Chicken Bites 60g,3,,
,5.0,£1.45/unit,,,,,unit,,,,,7604201,https://www.sainsburys.co.uk/shop/gb/groceries/snacking---cooked-sausage-44/mattessons-fridge-raiders-roast-flavour-x3-25g,Fridge Raiders Slow Roasted Flavour Chicken Bites Mini Packs 3x22.5g,3,,
,5.0,£1.75/unit,,,,,unit,,,,,7636198,https://www.sainsburys.co.uk/shop/gb/groceries/snacking---cooked-sausage-44/mattessons-smoked-pork-sausage--original-200g,Mattessons Original Smoked Pork Sausage 200g,3,,
,3.3333,£0.70/unit,,,,,unit,,,,,7192471,https://www.sainsburys.co.uk/shop/gb/groceries/snacking---cooked-sausage-44/fridge-raiders-southern-fried-bite-60g,Fridge Raiders Southern Style Flavour Chicken Bites 60g,3,,
,4.2857,£2.00/unit,,,,,unit,,,,,6354911,https://www.sainsburys.co.uk/shop/gb/groceries/snacking---cooked-sausage-44/herta-chicken-frankfurters-x10-350g,Herta Chicken Frankfurter Hot Dogs x10 350g,7,,
