item_code,nutritions,price_per_unit,product_image,product_name,product_origin,product_reviews,rating,unit,url
7944453,"{'Energy': '860kJ', 'Energy kcal': '206kcal', 'Fat': '12.2g', 'Saturates': '5.9g', 'Mono-unsaturates': '4.4g', 'Polyunsaturates': '0.7g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '23.5g', 'Salt': '0.18g'}",£4.90,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/88/0000000346788/0000000346788_L.jpeg,Sainsbury's British Lamb Sizzle Steaks 350g,"Produced in United Kingdom Produce of United Kingdom Produced using British Lamb, New Zealand Lamb Produced from British, New Zealand",0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1254580&urlRequestType=Base&categoryId=369360&catalogId=10058&langId=44
7936692,"{'Energy': '742kJ', 'Energy kcal': '178kcal', 'Fat': '11.1g', 'Saturates': '5.5g', 'Mono-unsaturates': '4.1g', 'Polyunsaturates': '1.1g', 'Carbohydrate': '8.1g', 'Sugars': '5.6g', 'Starch': '2.5g', 'Fibre': '1.1g', 'Protein': '10.8g', 'Salt': '0.73g'}",£6.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/97/0000000341097/0000000341097_L.jpeg,Sainsbury's Slow Cooked British Lamb Caribbean Style Curry 450g (Serves 2),"Produced in United Kingdom Produced using British Lamb, New Zealand",2,2.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1246550&urlRequestType=Base&categoryId=369360&catalogId=10224&langId=44
7936707,"{'Energy': '849kJ', 'Energy kcal': '204kcal', 'Fat': '12.9g', 'Saturates': '6.1g', 'Mono-unsaturates': '5.1g', 'Polyunsaturates': '1.1g', 'Carbohydrate': '3.2g', 'Sugars': '2.0g', 'Fibre': '1.6g', 'Protein': '17.9g', 'Salt': '0.66g'}",£6.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/27/0000000341127/0000000341127_L.jpeg,Sainsbury's Slow Cooked British Lamb Rogan Josh Curry 430g (Serves 2),"Produced in United Kingdom Produced using British lamb, New Zealand lamb",2,3.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1246560&urlRequestType=Base&categoryId=369360&catalogId=10224&langId=44
7936682,"{'Energy': '497kJ', 'Energy kcal': '119kcal', 'Fat': '5.7g', 'Saturates': '2.5g', 'Mono-unsaturates': '2.4g', 'Polyunsaturates': '0.5g', 'Carbohydrate': '3.6g', 'Sugars': '2.7g', 'Fibre': '1.4g', 'Protein': '12.6g', 'Salt': '0.42g'}",£3.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/28/0000000341028/0000000341028_L.jpeg,Sainsbury's Slow Cooked British Lamb Casserole With Rich Red Wine Gravy 300g (Serves 1),"Produced in United Kingdom Produced using British Lamb, New Zealand Lamb",4,1.75,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1246542&urlRequestType=Base&categoryId=369360&catalogId=10252&langId=44
7579469,"{'Energy': '969kJ', 'Energy kcal': '233kcal', 'Fat': '17.7g', 'Saturates': '8.1g', 'Mono-unsaturates': '7.5g', 'Polyunsaturates': '1.0g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '18.1g', 'Salt': '0.23g'}",£17.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/08/0215000000008/0215000000008_L.jpeg,"Sainsbury's Welsh Hill Lamb Barnsley Chop, Taste the Difference (approx. 540g)",Produced in Wales Produced using Welsh Lamb,6,2.8333,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1225700&urlRequestType=Base&categoryId=369360&catalogId=10058&langId=44
7855156,"{'Energy': '898kJ', 'Energy kcal': '215kcal', 'Fat': '13.1g', 'Saturates': '6.1g', 'Mono-unsaturates': '5.0g', 'Polyunsaturates': '0.4g', 'Carbohydrate': '4.2g', 'Sugars': '2.9g', 'Fibre': '<0.5g', 'Protein': '19.9g', 'Salt': '0.77g'}",£3.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/12/0000000279512/0000000279512_L.jpeg,"Sainsbury's British Lamb Minted Lamb Burgers, Taste the Difference x2 340g",Produced in United Kingdom Produced using British Lamb,2,5.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1206458&urlRequestType=Base&categoryId=369360&catalogId=10058&langId=44
7881956,"{'Energy': '829kJ', 'Energy kcal': '199kcal', 'Fat': '12.0g', 'Saturates': '5.2g', 'Mono-unsaturates': '4.9g', 'Polyunsaturates': '1.1g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '22.4g', 'Salt': '0.39g'}",£6.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/56/0000000303156/0000000303156_L.jpeg,"Sainsbury's Welsh Hill Lamb Rump Steaks, Taste the Difference x2 300g",Produced in Wales Produced using Welsh lamb,4,4.25,,https://www.sainsburys.co.uk/shop/gb/groceries/frying---grilling-44/sainsburys-welsh-hill-lamb-rump-steaks--taste-the-difference-x2-300g
7881988,"{'Energy': '930kJ', 'Energy kcal': '224kcal', 'Fat': '17.0g', 'Saturates': '7.8g', 'Mono-unsaturates': '7.5g', 'Polyunsaturates': '0.8g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '17.3g', 'Salt': '0.25g'}",£6.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/63/0000000303163/0000000303163_L.jpeg,"Sainsbury's Welsh Hill Lamb Cutlets, Taste the Difference x4 265g",Produced in Wales Produced using Welsh lamb,6,2.8333,,https://www.sainsburys.co.uk/shop/gb/groceries/frying---grilling-44/sainsburys-welsh-hill-lamb-cutlets--taste-the-difference-x4-265g
7916482,"{'Energy': '1223kJ', 'Energy kcal': '294kcal', 'Fat': '21.6g', 'Saturates': '10.3g', 'Mono-unsaturates': '9.6g', 'Polyunsaturates': '0.7g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '24.4g', 'Salt': '0.33g'}",£2.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/64/0000000328364/0000000328364_L.jpeg,Sainsbury's Lamb Chops 170g,"Produce of New Zealand, United Kingdom Produced in United Kingdom Produced from British, New Zealand Produced using British Lamb, New Zealand Lamb",2,2.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1219736&urlRequestType=Base&categoryId=369360&catalogId=10058&langId=44
7916386,"{'Energy': '914kJ', 'Energy kcal': '219kcal', 'Fat': '11.4g', 'Saturates': '4.3g', 'Mono-unsaturates': '4.9g', 'Polyunsaturates': '1.7g', 'Carbohydrate': '1.1g', 'Sugars': '<0.5g', 'Starch': '0g', 'Fibre': '0.8g', 'Protein': '27.5g', 'Salt': '0.40g'}",£2.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/34/0000000328234/0000000328234_L.jpeg,Sainsbury's British Pork Loin Steaks x2 240g,Packed in United Kingdom Produced from British Outdoor Bred Pork,7,1.2857,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1219660&urlRequestType=Base&categoryId=369360&catalogId=10058&langId=44
7906136,{},£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/68/0000000315968/0000000315968_L.jpeg,Sainsbury's Minted Lamb Rump Steaks 300g,,4,2.75,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1200560&urlRequestType=Base&categoryId=369360&catalogId=10058&langId=44
7916570,"{'Energy': '1118kJ', 'Energy kcal': '269kcal', 'Fat': '20.0g', 'Saturates': '10.2g', 'Mono-unsaturates': '7.0g', 'Polyunsaturates': '0.4g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '21.5g', 'Salt': '0.28g'}",£4.80,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/17/0000000328517/0000000328517_L.jpeg,"Sainsbury's Lamb Mince, SO Organic 400g",Produced in United Kingdom Produced using British Lamb,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1219804&urlRequestType=Base&categoryId=369360&catalogId=10058&langId=44
7717156,"{'Energy': '1224kJ', 'Energy kcal': '294kcal', 'Fat': '21.6g', 'Saturates': '10.3g', 'Mono-unsaturates': '9.6g', 'Polyunsaturates': '0.7g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '24.4g', 'Salt': '0.33g'}",£17.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/01/0227840000001/0227840000001_L.jpeg,"Sainsbury's Lamb Chops, SO Organic (approx. 340g)",Produced in United Kingdom Produced using British,2,5.0,,https://www.sainsburys.co.uk/shop/gb/groceries/frying---grilling-44/sainsburys-lamb-chops--so-organic-%28approx-380g%29
7916450,"{'Energy': '858kJ', 'Energy kcal': '206kcal', 'Fat': '12.2g', 'Saturates': '5.9g', 'Mono-unsaturates': '4.4g', 'Polyunsaturates': '0.7g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '23.5g', 'Salt': '0.18g'}",£4.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/33/0000000328333/0000000328333_L.jpeg,Sainsbury's Lamb Rump Steaks 300g,"Produce of New Zealand, United Kingdom Produced in United Kingdom Produced from British, New Zealand Produced using British Lamb, New Zealand Lamb",4,2.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1219710&urlRequestType=Base&categoryId=369360&catalogId=10224&langId=44
7916502,"{'Energy': '1105kJ', 'Energy kcal': '264kcal', 'Fat': '14.5g', 'Saturates': '6.0g', 'Mono-unsaturates': '7.0g', 'Polyunsaturates': '0.9g', 'Carbohydrate': '2.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '30.7g', 'Salt': '0.46g'}",£5.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/88/0000000328388/0000000328388_L.jpeg,Sainsbury's Diced Lamb 400g,"Produce of New Zealand, United Kingdom Produced in United Kingdom Produced from British, New Zealand Produced using British Lamb, New Zealand Lamb",2,4.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1219748&urlRequestType=Base&categoryId=369360&catalogId=10252&langId=44
7717358,"{'Energy': '859kJ', 'Energy kcal': '206kcal', 'Fat': '12.2g', 'Saturates': '5.9g', 'Mono-unsaturates': '4.4g', 'Polyunsaturates': '0.7g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '23.5g', 'Salt': '0.18g'}",£17.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/09/0229310000009/0229310000009_L.jpeg,"Sainsbury's Lamb Steaks, SO Organic (approx. 280g)",Produced in United Kingdom Packed in United Kingdom Produced using British,5,3.8,,https://www.sainsburys.co.uk/shop/gb/groceries/frying---grilling-44/sainsburys-lamb-steaks--so-organic-%28approx-400g%29
7916516,"{'Energy': '864kJ', 'Energy kcal': '205kcal', 'Fat': '5.7g', 'Saturates': '2.1g', 'Mono-unsaturates': '2.9g', 'Polyunsaturates': '0.4g', 'Carbohydrate': '3.2g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '35.2g', 'Salt': '0.45g'}",£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/01/0000000328401/0000000328401_L.jpeg,Sainsbury's Extra Lean Diced Lamb 300g,"Produce of New Zealand, United Kingdom Produced in United Kingdom Produced from British, New Zealand Produced using British Lamb, New Zealand Lamb",3,2.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1219758&urlRequestType=Base&categoryId=369360&catalogId=10252&langId=44
7916464,"{'Energy': '1223kJ', 'Energy kcal': '294kcal', 'Fat': '21.6g', 'Saturates': '10.3g', 'Mono-unsaturates': '9.6g', 'Polyunsaturates': '0.7g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '24.4g', 'Salt': '0.33g'}",£4.25,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/57/0000000328357/0000000328357_L.jpeg,Sainsbury's Lamb Chops 340g,"Produce of New Zealand, United Kingdom Produced in United Kingdom Produced from British, New Zealand Produced using British Lamb, New Zealand Lamb",2,5.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1219720&urlRequestType=Base&categoryId=369360&catalogId=10058&langId=44
7916429,"{'Energy': '860kJ', 'Energy kcal': '206kcal', 'Fat': '12.2g', 'Saturates': '5.9g', 'Mono-unsaturates': '4.4g', 'Polyunsaturates': '0.7g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '23.5g', 'Salt': '0.18g'}",£4.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/96/0000000328296/0000000328296_L.jpeg,Sainsbury's Lamb Leg Steaks 300g,"Produce of New Zealand, United Kingdom Produced in United Kingdom Produced from British, New Zealand Produced using British Lamb, New Zealand Lamb",5,3.6,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1219694&urlRequestType=Base&categoryId=369360&catalogId=10058&langId=44
7824675,"{'Energy': '802kJ', 'Energy kcal': '192kcal', 'Fat': '10.7g', 'Saturates': '4.6g', 'Mono-unsaturates': '4.8g', 'Polyunsaturates': '0.4g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '23.2g', 'Salt': '0.30g'}",£5.25,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/67/0000000255967/0000000255967_L.jpeg,Sainsbury's Lamb Mince 10% Fat 500g,"Produce of United Kingdom Produced in United Kingdom Produced using British, British Lamb, New Zealand Lamb",5,4.8,,https://www.sainsburys.co.uk/shop/gb/groceries/frying---grilling-44/sainsburys-lamb-mince-10%25-fat-500g
7066274,"{'Energy': '1022kJ', 'Energy kcal': '245kcal', 'Fat': '14.2g', 'Saturates': '6.8g', 'Mono unsaturates': '5.8g', 'Polyunsaturates': '0.7g', 'Carbohydrate': '7.3g', 'Total Sugars': '1.7g', 'Fibre': '<0.5g', 'Protein': '21.7g', 'Salt': '0.98g'}",£2.85,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/91/0000001668391/0000001668391_L.jpeg,Sainsbury's Lamb Meatballs 350g,Produced in United Kingdom. Produced from British and New Zealand Lamb,12,4.0,,https://www.sainsburys.co.uk/shop/gb/groceries/frying---grilling-44/sainsburys-lamb-meatballs-350g
7583234,"{'Energy': '658kJ', 'Energy kcal': '157kcal', 'Fat': '6.6g', 'Saturates': '2.6g', 'Mono-unsaturates': '2.8g', 'Polyunsaturates': '0.5g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '23.8g', 'Salt': '0.25g'}",£18.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/00/0257060000000/0257060000000_L.jpeg,Sainsbury's Lean Lamb Steaks x4 (approx. 280g),"Produce of New Zealand, United Kingdom Produced in United Kingdom Produced from British, New Zealand Produced using British Lamb, New Zealand Lamb",16,2.75,,https://www.sainsburys.co.uk/shop/gb/groceries/frying---grilling-44/sainsburys-lean-lamb-leg-steaks-x4-%28approx-350g%29
6857778,"{'Energy': '1118kJ', 'Energy kcal': '269kcal', 'Fat': '20.0g', 'Saturates': '10.2g', 'Mono-unsaturates': '7.0g', 'Polyunsaturates': '0.4g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '21.5g', 'Salt': '0.28g'}",£2.60,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/72/0000001621372/0000001621372_L.jpeg,Sainsbury's Lamb Mince 20% Fat 250g,"Produced in United Kingdom Produced using British Lamb, New Zealand Lamb",4,2.75,,https://www.sainsburys.co.uk/shop/gb/groceries/frying---grilling-44/sainsburys-lamb-mince-250g
82204,"{'Energy': '1083kJ', 'Energy kcal': '259kcal', 'Fat': '15.3g', 'Saturates': '3.5g', 'Mono-unsaturates': '7.8g', 'Polyunsaturates': '3.3g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '29.9g', 'Salt': '0.18g', 'Vitamin A ': '19700µg', 'Iron': '77mg', 'Vitamin B12 ': '58.0µg'}",£2.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/02/0282220000002/0282220000002_L.jpeg,Sainsbury's Lambs Liver (approx. 360g),"Packed in United Kingdom Produced using British lamb, New Zealand lamb",20,3.75,,https://www.sainsburys.co.uk/shop/gb/groceries/frying---grilling-44/sainsburys-lambs-liver-%28approx-360g%29
1308693,"{'Energy': '1118kJ', 'Energy kcal': '269kcal', 'Fat': '20.0g', 'Saturates': '10.2g', 'Mono-unsaturates': '7.0g', 'Polyunsaturates': '0.4g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '21.5g', 'Salt': '0.28g'}",£4.25,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/93/0000001308693/0000001308693_L.jpeg,Sainsbury's Lamb Mince 20% Fat 500g,"Produce of United Kingdom Produced in New Zealand, United Kingdom Produced using British Lamb, New Zealand Lamb",10,3.8,,https://www.sainsburys.co.uk/shop/gb/groceries/frying---grilling-44/sainsburys-lamb-mince-500g
7912011,{},£3.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/14/5391509286114/5391509286114_L.jpeg,Tariq Halal Beef Mince 450g,,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1209644&urlRequestType=Base&categoryId=275324&catalogId=10123&langId=44
7944447,"{'Energy': '1223kJ', 'Energy kcal': '294kcal', 'Fat': '21.6g', 'Saturates': '10.3g', 'Mono-unsaturates': '9.6g', 'Polyunsaturates': '0.7g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '24.4g', 'Salt': '0.33g'}",£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/71/0000000346771/0000000346771_L.jpeg,Sainsbury's British Thin Cut Lamb Chops 425g,"Produced in United Kingdom Produce of United Kingdom Produced using British Lamb, New Zealand Lamb Produced from British, New Zealand",0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1254578&urlRequestType=Base&categoryId=312353&catalogId=10252&langId=44
7916164,"{'Energy': '1104kJ', 'Energy kcal': '265kcal', 'Fat': '18.9g', 'Saturates': '6.5g', 'Mono-unsaturates': '8.0g', 'Polyunsaturates': '3.5g', 'Carbohydrate': '1.0g', 'Sugars': '<0.5g', 'Fibre': '0.6g', 'Protein': '22.5g', 'Salt': '0.50g'}",£1.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/93/0000000327893/0000000327893_L.jpeg,Sainsbury's British Pork Mince 20% Fat 500g,Packed in United Kingdom Produced from British Pork,2,3.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1219376&urlRequestType=Base&categoryId=275324&catalogId=10252&langId=44
7917121,"{'Energy': '861kJ', 'Energy kcal': '206kcal', 'Fat': '11.8g', 'Saturates': '5.4g', 'Mono-unsaturates': '5.5g', 'Polyunsaturates': '0.2g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '25.0g', 'Salt': '0.18g'}",£3.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/69/0000000328869/0000000328869_L.jpeg,"Sainsbury's Beef Mince 12% Fat, SO Organic 400g",Produced in United Kingdom Packed in United Kingdom Produced using British Beef,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1222244&urlRequestType=Base&categoryId=275324&catalogId=10252&langId=44
7917202,"{'Energy': '701kJ', 'Energy kcal': '166kcal', 'Fat': '4.7g', 'Saturates': '2.1g', 'Mono-unsaturates': '2.3g', 'Polyunsaturates': '<0.1g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Starch': '0g', 'Fibre': '<0.5g', 'Protein': '31.0g', 'Salt': '0.23g'}",£3.80,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/90/0000000328890/0000000328890_L.jpeg,"Sainsbury's Beef Mince 5% Fat, SO Organic 400g",Packed in United Kingdom Produced in United Kingdom Produced using British Beef,12,2.75,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1222260&urlRequestType=Base&categoryId=275324&catalogId=10252&langId=44
7586458,"{'Energy': '1010kJ', 'Energy kcal': '242kcal', 'Fat': '14.9g', 'Saturates': '5.1g', 'Mono-unsaturates': '6.1g', 'Polyunsaturates': '3.0g', 'Carbohydrate': '0.6g', 'Sugars': '<0.5g', 'Fibre': '0.8g', 'Protein': '26.0g', 'Salt': '0.20g'}",£2.10,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/13/0000001862713/0000001862713_L.jpeg,Sainsbury's British Pork Mince 10% Fat 500g,Packed in United Kingdom Produced from British pork,3,4.3333,,https://www.sainsburys.co.uk/shop/gb/groceries/mince/sainsburys-british-lean-pork-mince-500g
7865329,"{'Energy': '869kJ', 'Energy kcal': '208kcal', 'Fat': '12.0g', 'Saturates': '5.5g', 'Mono-unsaturates': '5.6g', 'Polyunsaturates': '0.3g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '25.0g', 'Salt': '0.18g'}",£4.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/24/0000000288224/0000000288224_L.jpeg,"Sainsbury's Beef Mince 12% Fat, Taste the Difference 500g",Produced in United Kingdom Packed in United Kingdom Produced using British Beef,2,3.5,,https://www.sainsburys.co.uk/shop/gb/groceries/mince/sainsburys-beef-mince-12%25-fat--taste-the-difference-500g
7865288,"{'Energy': '707kJ', 'Energy kcal': '168kcal', 'Fat': '4.7g', 'Saturates': '2.1g', 'Mono-unsaturates': '2.3g', 'Polyunsaturates': '<0.1g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Starch': '0g', 'Fibre': '<0.5g', 'Protein': '31.0g', 'Salt': '0.23g'}",£2.20,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/49/0000000288149/0000000288149_L.jpeg,Sainsbury's Beef Mince 5% Fat 250g,"Packed in United Kingdom Produced in United Kingdom Produced using British or Irish Beef, British or Irish beef",4,5.0,,https://www.sainsburys.co.uk/shop/gb/groceries/mince/sainsburys-beef-mince-5%25-fat-250g
1011302,"{'Energy': '563kJ', 'Energy kcal': '133kcal', 'Fat': '2.6g', 'Saturates': '0.9g', 'Mono-unsaturates': '1.2g', 'Polyunsaturates': '0.4g', 'Carbohydrate': '0g', 'Sugars': '<0.5g', 'Fibre': '0.8g', 'Protein': '27.0g', 'Salt': '0.19g'}",£2.25,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/02/0000001011302/0000001011302_L.jpeg,Sainsbury's British Pork Mince 5% Fat 500g,Packed in United Kingdom Produced using British pork,5,5.0,,https://www.sainsburys.co.uk/shop/gb/groceries/mince/sainsburys-extra-lean-british-pork-mince--be-good-to-yourself-500g
7865320,"{'Energy': '862kJ', 'Energy kcal': '206kcal', 'Fat': '11.8g', 'Saturates': '5.4g', 'Mono-unsaturates': '5.5g', 'Polyunsaturates': '0.2g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '25.0g', 'Salt': '0.18g'}",£2.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/17/0000000288217/0000000288217_L.jpeg,Sainsbury's Beef Mince 12% Fat 500g,"Produced in United Kingdom Produced using British or Irish Beef, British or Irish beef",5,2.2,,https://www.sainsburys.co.uk/shop/gb/groceries/mince/sainsburys-beef-mince-12%25-fat-500g
7865307,"{'Energy': '707kJ', 'Energy kcal': '168kcal', 'Fat': '4.7g', 'Saturates': '2.1g', 'Mono-unsaturates': '2.3g', 'Polyunsaturates': '<0.1g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '31.0g', 'Salt': '0.23g'}",£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/87/0000000288187/0000000288187_L.jpeg,Sainsbury's Beef Mince 5% Fat 750g,"Packed in United Kingdom Produced in United Kingdom Produced using British or Irish Beef, British or Irish beef",9,2.8889,,https://www.sainsburys.co.uk/shop/gb/groceries/mince/sainsburys-beef-mince-5%25-fat-750g
7715235,"{'Energy': '1134kJ', 'Energy kcal': '273kcal', 'Fat': '19.4g', 'Saturates': '8.5g', 'Mono-unsaturates': '9.4g', 'Polyunsaturates': '0.6g', 'Carbohydrate': '0.8g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '23.7g', 'Salt': '0.30g'}",£1.95,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/07/0000000181907/0000000181907_L.jpeg,Sainsbury's Beef Mince 20% Fat 500g,Produced in United Kingdom Produced using British & Irish beef,14,3.9286,,https://www.sainsburys.co.uk/shop/gb/groceries/mince/sainsburys-20%25-fat-mince--basics-500g
